angry,crawled_utctime,created_time,haha,id,like,love,message,owner_id,sad,type
0,2018-03-22 10:25:19.063976,2018-03-06 01:30:00+00:00,24,114731331886956_2149878528372216,935,111,"Ban nhạc của Hạm đội USS Carl Vinson Hoa Kỳ biểu diễn  trên  cầu Rồng tại Đà Nẵng  
 
Họ hát nhạc Việt nữa đấy các bạn ạ :)

nguồn clip: Fb Đại sứ Daniel J. Kritenbrink

- LN -",114731331886956,0,video
10,2018-03-22 10:25:19.063976,2018-03-06 01:00:26+00:00,51,114731331886956_2149832565043479,616,13,"Tủi hổ một dân tộc!

Mấy nghìn năm dựng nước giữ nước, trong bất cứ thời đại nào, vương triều nào. Trong bất cứ thời cuộc nào, thế nước nào.

Thịnh suy có thể khác nhau, minh quân hôn vương có thể riêng biệt. Nhưng từ ông thầy đồ là anh sĩ tử hỏng khoa thi về làng gõ đầu trẻ cho đến bậc mũ cao áo dài cáo lão từ quan điền viên đọc sách dạy chữ đều luôn được kính trọng, đều luôn có một chỗ đứng đặc biệt trong lòng người dân nước Việt, từ dân cho đến quan, từ quan cho đến vua.

Vậy mà, ở thời điểm này, nhà giáo hốt nhiên biến thành một lớp người yếm thế.

Yếm thế đến độ lặng im chứng kiến một bà Hiệu trưởng nói dối khi ngồi xe taxi vào tận sân trường để tài xế taxi gây tai nạn khiến một học sinh tiểu học gẫy chân.

Yếm thế đến độ bị điều đi rót rượu bưng bia đón chào quan khách.

Yếm thế đến độ dạy thêm bị bắt quả tang cay đắng nhìn mặt mình trên trang báo không khác cảnh rượu lậu thuốc phiện năm nào.

Yếm thế đến độ đổi tình lấy biên chế, đổi tiền lấy suất dạy gần nhà.

Yếm thế đến độ người làm quản lý giáo dục phút chốc trở thành quan, người trực tiếp đứng lớp thành con dân.

Và hôm nay, người ta chứng kiến một cô giáo phải quỳ để cầu xin sự thứ tha của phụ huynh học sinh, ngay tại lớp học, ngay tại ngôi trường ngày ngày cô truyền thụ kiến thức cho các em.

Người đưa đò đã thật sự chết chìm vì đò đắm.

Khi mà lãnh đạo Bộ Giáo dục và Đào tạo vẫn loay hoay trong mớ bòng bong danh hiệu Phó Giáo sư - Giáo sư, thì ngay lúc này, tinh thần tôn sư trọng đạo của một dân tộc đang bị chà đạp đến tận cùng.

Lỗi này do ai, do các anh chị, do tôi. Chúng ta lâu dần cũng đã phai nhạt nhiều sự kính trọng dành cho các thầy cô giáo. Chúng ta khoác cho họ cái áo sứ mệnh ép họ mặc lấy, bất chấp cái họ cần là một cuộc sống mưu sinh không quá nhọc nhằn. Chúng ta ca ngợi họ để họ cạn nước mắt ở đỉnh núi cao gieo chữ, con dốc sâu ươm mầm non với mờ mịt tương lai.

Là lỗi do chúng ta, bấy lâu nay trơ mắt nhìn rường cột của quốc gia lung lay mà câm lặng.

Thưa Bộ trưởng Bộ Giáo dục và Đào tạo Phùng Xuân Nhạ,

Đến nước này thì ông có thấy đau lòng chưa, và nếu đau lòng thì ông sẽ làm gì để lấy lại sự tôn nghiêm cho các thầy cô giáo?

Việc ấy, chắc chắn quan trọng hơn những chuyến tàu vét danh hiệu. Mặc cho, những chuyến tàu vét ấy luôn ăm ắp hiện kim.

(Fb Ngô Nguyệt Hữu)

[K]",114731331886956,57,photo
13,2018-03-22 10:25:19.063976,2018-03-06 00:00:39+00:00,4,114731331886956_2149555431737859,461,8,"Vào lúc 15 giờ ngày 4/3/2018 tại trường Đại Học Công Nghiệp IV TP.HCM đã có 1 học viên ""nhảy lầu tự tử"" ?

Phía nhà trường đang cố ém thông tin, không cho phóng viên vào và gây áp lực đến các học sinh, sinh viên khác để cấm lan tỏa thông tin này.

Nhiều bài đăng đã bị tháo gỡ, nghe đồn ban giám hiệu trường này thích chơi mafia lắm thì phải .

Nguồn: fb

[Sky]",114731331886956,121,photo
264,2018-03-22 10:25:19.063976,2018-03-05 16:01:30+00:00,63,114731331886956_2149434975083238,822,4,"Bọn cường hào thời thực dân năm xưa tuổi gì mà so :'(

""Tui chưa bước xuống xe đã bị cán bộ bắn luôn vô trán cái đùng, vừa bắn ông vừa nói “Tao bắn mày chết rồi tao đi tù”. Tôi trúng đạn cao su, lủng một lỗ nên ôm đầu chạy vô nhà cô tôi thì ông đuổi theo bắn liền 3 phát vào sau gáy. Tôi choáng quá ôm đầu máu thì may quá ông hết đạn. Ngờ đâu hết đạn ông cầm báng súng đánh gãy tay tôi. Tôi hoảng loạn chạy ra ngoài thì ông đứng chắn ngang cửa, cứ tôi chạy ra thì ông đá văng trở vô, ông đá rất quyết đoán”.

Mion. 

http://langmoi.vn/pho-truong-ap-ban-dan-4-phat-roi-lay-bang-sung-dap-gay-tay-dan/",114731331886956,15,link
0,2018-03-22 10:25:19.063976,2018-03-05 15:37:44+00:00,3,114731331886956_2149533455073390,3990,413,"Cảm ơn anh, người nghệ sĩ chân chính ! <3 

[Sky]",114731331886956,5,photo
4,2018-03-22 10:25:19.063976,2018-03-05 15:31:24+00:00,72,114731331886956_2149422811751121,857,23,"Thấy gì trong buổi lể tiếp đón tàu sân bay Carl Vinson hôm nay

Thấy đoàn Mỹ ngoài Thuyền trưởng tàu Carl Vinson, đại sứ quán Mỹ Daniel Kritenbrink còn có hai người không bình thường:
- Đô đốc Scott Swift Tư lệnh hạm đội Thái Bình Dương.
- Chuẩn đô đốc John Fuller Tư lệnh nhóm tác chiến tàu sân bay Mỹ.

Thấy đoàn Việt cao nhất chỉ ông Lâm Quang Minh giám đốc sở Ngoại vụ Đà Nẵng tiếp đoàn Mỹ.

Thấy vậy là chưa thấy, phải thấy:
- Mỹ không xem đây là chuyện một con tàu ghé thăm bình thường, hay như ghé Phi và các nước khác. Mà họ xem đây là chuyện Thái Bình Dương, chuyện quân sự.
- Việt không xem đây là chuyện quân sự mà xem là chuyện ngoại giao một tàu nước ngoài ghé Đà Nẵng.

Và như vậy mới thấy chính Mỹ chủ động chuyện này, muốn cho T+ thấy không dể xâm lược Việt. Cho quân dân Việt thấy Mỹ luôn là người bạn, sẳn sàng bênh vực giúp đỡ.

Và như vậy mới thấy V+ dầu biết Mỹ giúp thế nhưng vẫn sợ T+, nên rón rén không dám tiếp chu đáo.

(Fb Nguyễn Tấn Thành)

[K]",114731331886956,4,photo
235,2018-03-22 10:25:19.063976,2018-03-05 15:02:16+00:00,180,114731331886956_2149384591754943,1003,5,"Hoá ra vị phụ huynh kia cũng là cán bộ đảng ta. Thảo nào tác quái ghê gớm 😂😂😂😂😂

-----------

Liên quan tới vụ ồn ào cô giáo bị phụ huynh bắt quỳ gối. Hôm nay, Hội Phụ huynh học sinh Trường Tiểu học Bình Chánh cho biết, người buộc cô giáo phải quỳ suốt 40 phút là ông Võ Hòa Thuận, thư ký Hội Luật gia của một huyện thuộc tỉnh Long An. 

- Trước đây, ông Thuận là cán bộ Tư pháp của xã Nhựt Chánh, thuộc huyện Thủ Thừa và là đảng viên sinh hoạt chi bộ ấp ;v

(Fb Lê Nguyễn Hương Trà)

Mion. 

https://nld.com.vn/thoi-su/nguoi-buoc-co-giao-phai-quy-xin-loi-la-thu-ky-hoi-luat-gia-20180305144646534.htm",114731331886956,25,link
45,2018-03-22 10:25:19.063976,2018-03-05 14:30:47+00:00,1177,114731331886956_2149380005088735,2280,13,"😂😂😂😂😂😂

Điều gì đang diễn ra trên chiến hạm Gepard 3.9 của Việt Nam? 

Trên con tàu Gepard 3.9 mệnh danh báo biển vừa mua quãng 120 - 160 trẹo Mẽo Kim - Hiện đại nhất của hải quân Việt Nam, quân đội ta đã trình diễn một tác phong kỷ luật không thể nông dân hơn được.

Bên giàn phóng tên lửa chống hạm (Kh-35 Uran-E), một anh lính Hải quân cặm cụi nấu nướng với dầu mỡ, chảo thớt, thùng carton ...ngổn ngang. Và ... hai cái bếp ga!

Những hai cái bếp ga cơ đấy! Ngay dưới giàn tên lửa chống hạm!

Anh ngồi đó với đôi dép tổ ong thần thánh, dưới gầm sàn một anh lính oai hùng đang cặm cụi băm thái!

Tôi cũng đến quỳ! Đến lạy! Truyền thuyết cưa bom là đây chứ là đâu? 

Một trang mạng của Trung Quốc đã bình luận thế này: Kỷ luật quân sự Việt Nam hỗn loạn như thế nào? Một người lính đã nấu ăn ngay bên cạnh giàn phóng tên lửa. 

(Ảnh face book Trung Minh Pham)

-fb Quang Phan-

Mion.",114731331886956,43,photo
48,2018-03-22 10:25:19.063976,2018-03-05 14:01:00+00:00,28,114731331886956_2149257101767692,307,5,"* Tinh thần BOT bẩn lan tràn khắp ""hệ thống chính trị"" của ĐCSVN.
.S:
""Hàng nông sản ùn ứ ở Lạng Sơn vì bị đánh thêm thuế
Tại cửa khẩu Tân Thanh tỉnh Lạng Sơn, hàng trăm xe tải chở nông sản sang Trung Quốc đã bị ách tắc tại cửa khẩu Tân Thanh. Đáng chú ý sự ách tắc này không phải do phía Trung Quốc mà từ một văn bản của Cục thuế tỉnh Lạng Sơn yêu cầu các doanh nghiệp xuất khẩu nông sản phải nộp thêm 0,5% tiền thuế thu nhập cá nhân trên trị giá hàng hóa từng xe container.
Điều này đã gây ra không ít bức xúc đối với chủ hàng và tài xế.""
FB VTC1 Tin Tức",114731331886956,10,video
0,2018-03-22 10:25:19.063976,2018-03-05 13:31:12+00:00,108,114731331886956_2149249161768486,631,21,"* Trong khi bộ trưởng giáo dục Phùng Xuân Nhạ đạo văn để được làm giáo sư.

.S:",114731331886956,1,link
0,2018-03-22 10:25:19.063976,2018-03-05 13:01:01+00:00,151,114731331886956_2149236041769798,957,35,"* Đón bọn đế quốc Mỹ xem ra cũng tưng bừng nhỉ 😋
.S:
“Trong một diễn biến khác, sau khi cập cảng hàng ngàn lính Mỹ sẽ rời tàu sân bay xuống Đà Nẵng tham quan, vui chơi, mua sắm. 

Vị trí lính Mỹ đổ xuống là khu vực cầu Rồng, khách sạn Novotel (đường Bạch Đằng)... Lính Mỹ được cho phép ở lại qua đêm trên đất liền. Có 21 khách sạn được huy động để phục vụ cho việc nghỉ ngơi, các điểm vui chơi, mua sắm đã sẵn sàng để đón lính Mỹ. 

Theo thông tin từ UBND TP Đà Nẵng, lãnh đạo TP đã quyết định tổ chức hoạt động rồng phun lửa vào 2 đêm 6 và 7-3 để đón chào lính Mỹ viếng thăm.”",114731331886956,0,link
1,2018-03-22 10:25:19.063976,2018-03-05 12:42:11+00:00,782,114731331886956_2149335561759846,1018,13,"GIẢI TRÍ BUỔI TỐI 
-----
Mỹ nó không tuyển phụ bếp đâu, đừng hòng có cửa nhé !!! 😄😄

Hình ảnh chụp thân tàu sân bay Mỹ USS Carl Vinson khi thăm VN ghi rõ ""không tuyển phụ bếp"" - Troll V +

[Sky]",114731331886956,1,photo
0,2018-03-22 10:25:19.063976,2018-03-05 12:06:48+00:00,15,114731331886956_2149163931777009,181,2,"CHÍNH TRỊ CÚNG BÁI

Chưa bao giờ đất nước hỗn loạn trong đồng bóng dị đoan mê tín như ngày nay. Chuyển sang kinh tế thị trường thì nhà nước bé lại, không còn nắm giữ sứ mệnh chăm lo miếng ăn giấc ngủ của dân nữa, bởi vậy dân không còn tin nhiều vào nhà nước. Lẽ ra đó là điều tốt nếu như thay vì tin vào nhà nước thì người ta tin vào chính bản thân mình. Nhưng đằng này không. Người ta tin vào mọi thứ thần linh đồng cốt.

Từ xưa, bên cạnh các thần núi thần sông và các vị thần là biểu tượng của hồn thiêng sông núi, người Việt có những vị thần khai quốc và hộ quốc, họ là những nhân vật lịch sử hay nhân vật trong truyền thuyết, được người dân cúng bái để cầu cho quốc thái dân an. Đó là truyền thống văn hóa tâm linh cần được giữ gìn. Dân ta không có nhiều người tin vào ông đồng bà cốt cũng như thầy phù thủy hô phong hoán vũ. 

Ngày nay các vị thần đó đều được huy động vào làm nhiệm vụ thăng quan phát tài và cạnh tranh cá lớn nuốt cá bé hoặc chụp giật lừa đảo. Dường như vẫn chưa đủ, người ta còn huy động ông đồng bà cốt, biến rắn rết cá tôm gốc cây hòn đá thành thần để hỗ trợ cho các “nhiệm vụ” nói trên.

Nếu như đó là niềm tin tự phát trong dân chúng thì không có gì đáng nói, bởi vì khi nào con người tin vào chính bản thân mình thì thần linh tự khắc sẽ rút lui. Điều đáng nói là sự hỗn loạn đồng bóng dị đoan kia có sự tiếp tay không hề nhỏ của nhà nước. 

Các nhà ngoại cảm, thực chất là một thứ đồng cốt, được một số phương tiện truyền thông chính thống của nhà nước vinh danh, được một số cơ quan gọi là khoa học của nhà nước hậu thuẫn. 

Không ít cán bộ đảng viên tin vào thần phật hơn là tin vào quốc thái dân an hay thế giới đại đồng. Trước đây nghe nói có cán bộ cấp cao của Đảng còn dùng thầy phù thủy để yểm bùa triệt hạ đối thủ trong cạnh tranh quyền lực. 

Còn những lễ hội như “Khai ấn đền Trần”, từ một nghi thức xưa tương tự nghi thức mừng năm mới của triều đình nhà Trần, biến tướng thành một “lễ hội” thu hút rất đông người, đặc biệt là rất đông cán bộ đảng viên đến “xin ấn”, rồi ngang nhiên để diễn ra cảnh dẫm đạp giành giật cướp đoạt “ấn” nhằm thăng quan phát tài. Chẳng hề có cái “lễ hội” kỳ dị như vậy trong lịch sử, chẳng hề có cái gọi là “phát ấn” kỳ dị như vậy vào thời nhà Trần, nhưng vẫn được nhà nước công nhận là “di sản văn hóa phi vật thể quốc gia”. Không chỉ công nhận, bảo trợ mà nhà nước còn cho phép những người thi hành công vụ tham gia vào cuộc giành “ấn” hỗn loạn chẳng ra một thể thống gì. Làm như vậy Nhà nước không những cổ xúy cho mê tín dị đoan mà thông qua đây còn khuyến khích việc dùng thần linh để thăng tiến công vụ và mua quan bán tước, trái ngược hoàn toàn với đạo lý khuyến khích và trọng dụng nhân tài trong nền chính trị quốc gia. Nền chính trị gì mà kỳ dị như vậy ?

-HOÀNG HẢI VÂN-

(Các ""đại biểu"" trong đêm khai ấn đền Trần và cảnh chen chúc hỗn loạn sau đêm khai ấn - Ảnh shoha.vn)

[K]",114731331886956,9,photo
83,2018-03-22 10:25:19.063976,2018-03-05 11:00:27+00:00,160,114731331886956_2149159018444167,758,1,"Đấy, hỏi sao không thua lỗ

Nào là BRT sẽ góp phần thúc đẩy giao thông, hạn chế kẹt xe, tốn cả trăm tỷ

Tanh bành, thất bại lỗ sặc máu thì nói con mẹ chúng mày ra

Dừng triển khai mới tởm.

Rồi tiền đầu tư cho cái đống hỗn tạp này ai chịu? Cũng là tiền thuế của dân chứ đâu ra?

Đúng là nhà nước của dân, do dân và vì dân nhỉ

(Fb Nguyễn Quang)

[K]

http://m.cafef.vn/ha-noi-dung-trien-khai-tuyen-buyt-nhanh-brt-kim-ma-hoa-lac-20180305110213194.chn",114731331886956,7,link
14,2018-03-22 10:25:19.063976,2018-03-05 10:00:18+00:00,27,114731331886956_2149149231778479,703,9,"Cách đây 2 thế kỷ, nhà bác học Lê Quý Đôn có nói đến 5 nguy cơ mất nước (quốc gia suy vong):

Trẻ không kính già
Trò không trọng thầy
Binh kiêu tướng thoái
Tham nhũng tràn lan
Sĩ phu ngoảnh mặt

Chúng ta đã đối diện đầy đủ những căn nguyên (khủng hoảng) này chưa nếu nhìn vào xã hội hiện nay?!

(Ls Lê Luân)

[K]

http://m.vietnamnet.vn/vn/giao-duc/goc-phu-huynh/sang-nay-xem-xet-vu-viec-bat-giao-vien-quy-goi-xin-loi-phu-huynh-433793.html",114731331886956,53,link
86,2018-03-22 10:25:19.063976,2018-03-05 09:30:13+00:00,45,114731331886956_2149150665111669,440,2,"[Đấy! Bác sĩ nơi thiên đường là phải thế, phong thái, dứt khoát, bố đời...]

Kiên Giang: Bác sĩ Tạ Nam Ngạn, say rượu ăn nói ngáo ngược, đuổi bệnh nhân về. Không biết xem xong clip này chị Tiến - Tân Giáo sư kiêm Bộ trưởng Bộ Y tế có thấy nhột không ? Còn các bạn, các bạn đang nghĩ điều gì ?

[Sky]",114731331886956,10,video
0,2018-03-22 10:25:19.063976,2018-03-05 09:02:25+00:00,24,114731331886956_2149132431780159,512,38,"Trưa nay hàng không mẫu hạm Carl Vinson đã vào Đà Nẵng. Đây xem ra chắc chắn không chỉ là một chuyến thăm mang tính xã giao.
 
Đà Nẵng có một vị trí chiến lược và là nơi ghi dấu nhiều cột mốc Việt Mỹ. Tháng 3-1965, lính Mỹ đã đổ bộ vào Đà Nẵng. Tháng 3-1973, sau Hiệp định Paris, lễ chính thức hạ cờ Mỹ để kết thúc vai trò của quân đội Mỹ tại Việt Nam cũng được tổ chức tại Đà Nẵng. Và nay, cũng tháng 3, hàng không mẫu hạm lớn nhất của Mỹ vào thăm Đà Nẵng.

Lưu ý rằng Đà Nẵng là điểm gần nhất với Hoàng Sa – nơi Trung Quốc đang chiếm giữ bất hợp pháp chủ quyền của Việt Nam và gần đây đang đẩy mạnh hoạt động xây dựng và quân sự rầm rộ ở đó.

Do vậy sự hiện diện của tàu sân bay siêu lớn Carl Vinson hôm nay cũng là phát đi một thông điệp và là một chỉ dấu của bước ngoặt trong quan hệ Việt Mỹ.

(Fb Nguyễn Trường Uy)

[K]",114731331886956,1,photo
175,2018-03-22 10:25:19.063976,2018-03-05 09:01:10+00:00,195,114731331886956_2149052855121450,1067,7,"* Nhất bọn nghiện

Chúng nó lấy tiền thuế dân thành lập công ty. 

Chúng lấy thuế dân để vận hành công ty

Chúng chả cần bỏ đồng vốn nào nên mặc sức thua lỗ

Thua lỗ xong lại lấy tiền thuế của dân mà đắp vào

Ai sướng hơn đảng viên ? 

Đấy, đã hiểu thế nào là nhà nước của dân, cho dân và vì dân  chưa ?

Fb Nguyễn Quang 
.S:",114731331886956,17,link
2,2018-03-22 10:25:19.063976,2018-03-05 08:01:17+00:00,839,114731331886956_2149050438455025,1089,5,"* Thấy mấy anh báo chí Đông Lào rầm rộ chém gió về sức mạnh vô đối của con hàng 0 mẫu hạm Mẽo mà hài quá. Bọn mẽo sang đây là để học hỏi nghệ thuật quân sự của xứ ta đấy. Đừng quên chỉ 2 đặc công Đông Lào đã đủ sức đánh chìm mie nó luôn 1 tàu sân bay rồi đấy.

Fb Sơn Nguyễn 
.S:",114731331886956,2,link
1,2018-03-22 10:25:19.063976,2018-03-05 07:01:00+00:00,0,114731331886956_2148997458460323,827,115,"* Nhạc sĩ Tuấn Khanh: NHỮNG GÌ CÒN LẠI

Trong đám tang của Chris Kyle, tay bắn tỉa lừng danh nhất nước Mỹ, qua đời năm 2015 ở Texas, người ta nhìn thấy chiếc xe tang đi qua một đoạn đường dài hơn 300 cây số mà suốt hai bên đường, luôn có người dân đứng vẫy cờ hoặc nghiêm chào tiễn biệt.

Đó là một hình ảnh xúc động hiếm có về cái chết của một con người. Chris Kyle làngười lính SEAL được ca ngợi như một thiên thần hộ mạng vì đã cứu cả trăm đồng đội của mình trên chiến trường Trung Đông nhờ tài bắn tỉa. Anh giải ngũ, trở về nhà và sau đó chết như một người lính.

Rằm tháng Giêng Mậu Tuất, tức ngày 2/3/2018 tại Sài Gòn, đám tang của nhạc sĩ, đại tá Nguyễn Văn Đông cũng xuất hiện một cảnh tượng xúc động tương tự. Khi lễ di quan diễn ra, nhiều người đàn ông mặc thường phục, không ai bảo ai, đã bất ngờ đưa tay lên chào theo kiểu nhà binh. Thấp thoáng trong những hàng khác, cũng có những cá nhân im lặng đưa tay chào, không cần hiệu lệnh. Hầu hết đó là những cựu thiếu sinh quân VNCH cùng trường với ông, và những người khác là cựu quân nhân đã chào tiễn biệt ngài đại tá Chánh Văn phòng của Tổng Tham mưu Phó quân lực Việt Nam Cộng Hòa về nơi an nghỉ cuối cùng.

Hàng người đứng chào theo kiểu nhà binh trước đám tang của nhạc sĩ – đại tá Nguyễn Văn Đông, đem lại niềm xúc động lạ thường, tương tự như hình ảnh tiễn xe tang của Chris Kyle. Nhưng có lẽ còn đặc biệt hơn với câu chuyện Việt Nam, khi mọi thứ về con người và hệ thống của chính quyền miền Nam bị săn lùng, giam giữ và hủy diệt nhiều năm, nhưng vẫn ẩn khuất đâu đó, rồi bất ngờ hiển lộ.

Nhưng ngoài âm nhạc, vẫn còn đôi chuyện về đại tá Nguyễn Văn Đông chưa được nói hết. Bài viết này là những gì còn lại, chưa kể, sau cuộc tiễn đưa đó.

Đọc tiểu sử cá nhân sau năm 1975, người ta chỉ biết ngắn gọn rằng nhạc sĩ Nguyễn Văn Đông đi trại tù của Nhà nước Bắc Việt trong 10 năm, và sau đó không đi Mỹ theo diện H.O (Humanitarian Operation). Đó là một chiến dịch nhân đạo do tổng thống Mỹ Ronald Reagan bật đèn xanh nhằm giải thoát hàng trăm ngàn quân nhân cựu quân nhân VNCH bị đưa đi tù, dưới danh nghĩa cải tạo (Special Release Reeducation Center Detainee Resettlement Program). Mọi thứ về đời của nhạc sĩ Nguyễn Văn Đông, lâu nay vẫn được mô tả thoáng qua, y như cách mà báo chí Nhà nước đưa tin ông mất. Ấy vậy mà vài ngày sau đám tang, nhiều tờ báo vẫn còn bị khiển trách vì đã có thái độ trân trọng thái quá với một “sĩ quan ngụy”.
.

Năm 1975, ngay sau khi đại tá Nguyễn Văn Đông ra trình diện, dù được chính quyền quân quản tuyên bố là chỉ đi “học tập tư tưởng mới” trong vài tháng. Thế nhưng, sự thật sau đó là 10 năm dài tù đày ở trại Suối Máu, Biên Hòa. Cho đến sau năm 1980 thì đưa về Chí Hòa. Đại tá Nguyễn Văn Đông được trả về nhà vào năm 1985 để được chết ở nhà, theo chính sách khoan hồng của cách mạng. Bà Nguyệt Thu, vợ của nhạc sĩ Nguyễn Văn Đông kể rằng khi chia tay ông 10 năm trước, bà vẫn còn nhớ hình dáng một người đàn ông gầy nhưng khỏe mạnh, để rồi khi nhận lại ông, thì lúc đó gần như chỉ là một cái xác, chỉ còn thoi thóp.

Bà Nguyệt Thu, vợ của nhạc sĩ Nguyễn Văn Đông kể lại rằng gia đình lúc đó chỉ còn đợi ngày để chôn ông, vì do ông mang quá nhiều căn bệnh cũng như thuốc men lại quá đắt đỏ và khan hiếm vào thời đó.

Rồi nhiều năm sau, ông sống lại như một kỳ tích, khỏe mạnh. Hai người im lặng sống trong căn nhà nhỏ chỉ có đôi vợ chồng già, không con cái, không nhiều sinh hoạt với xã hội. Bà Nguyệt Thư nói rằng cho đến nhiều năm sau khi ông được thả về, bà vẫn còn khả năng sinh con nhưng ông không còn có thể. Vì vậy hai người đã chọn sống cô đơn cùng nhau đến ngày chung cuộc.

Lời của bà kể như tiếng chuông chùa xa xăm về một nỗi đau không lời. Về với ông được 2 năm, thì bà bị chia cắt với đại tá bởi 10 năm tù không hề tòa án, cũng như không hề có lời giải thích. Khi được trả về nhà, thì ông đã như một phế nhân.

Bà nói rằng không muốn sinh con vì ông quá yếu. Nhưng cũng có thể bà không muốn có một đứa con, bởi cuộc sống như ác mộng mà bà và ông trãi qua, nếu có đơm hoa kết trái thì chắc cũng không thể có được lúc tỏa hương.

Nhạc sĩ Nguyễn Văn Đông bị đưa đến trại Suối Máu ngay sau khi trình diện. Thực tế là trại này tên là trại Tân Hiệp, Biên Hòa, từng là nơi giam giữ các binh sĩ Bắc Việt chờ trao trả theo các thỏa ước. Tên Suối Máu là do các tù nhân sau năm 1975 gọi thành quen mặc dù bị quản giáo cấm. Bởi năm 1968, cuộc đột kích thất bại ở cứ điểm này, mà dân trong vùng mô tả máu dân thường và của hai bên Nam Bắc chảy như suối, từ đó mà thành tên.

Trại Suối Máu giam giữ khoảng 5000 người, chia làm năm trại theo ký hiệu K. Nhạc sĩ Nguyễn Văn Đông ở K5.

Chỉ một năm ở trại này, do điều kiện giam giữ và ăn uống khắc nghiệt, không chỉ đại tá Nguyễn Văn Đông mang bệnh, mà rất nhiều người cũng đổ ra đủ thứ bệnh từ nội khoa đến ngoại khoa. Mà thuốc thì chủ yếu là một loại dược phẩm dân tộc được bào chế ở miền bắc có tên là Xuyên Tâm Liên. Bệnh gì cũng uống một loại ấy.

Nhà văn Hà Thúc Sinh, tác giả của tác phẩm Đại Học Máu, đã kể rằng nhạc sĩ Nguyễn Văn Đông vì bị mang bệnh ghẻ nhầy nhụa kỳ lạ, khiến cả mảng lưng của ông lở loét. Đã vậy nhiều chứng bệnh khác như đau bao tử, thấp khớp, huyết áp… ập tới hành hạ ông liên tục nhiều năm. Vào lúc thập tử nhất sinh, anh em khiêng lên trạm xá được ít bữa thì y tá ở đó đuổi về. Lý do là ở bệnh xá không có thuốc điều trị, cũng như cho về thì khỏi mang trách nhiệm.

Nhà văn Hà Thúc Sinh viết rằng mấy người bạn của nhạc sĩ Nguyễn Văn Đông khiêng ông ra hố nước để tắm lại sau nhiều ngày nằm liệt, như một cách giúp duy nhất có thể. Nhưng do phải đi lao động nên mọi người chỉ kịp nhìn thấy ông Nguyễn Văn Đông nằm sấp trên mặt đất, chứ không còn đứng nổi, cố múc nước rồi nằm quơ quào cố tắm rửa một mình như vậy.

Nói về sáng tác trong giai đoạn đó, đại tá Nguyễn Văn Đông đã cố giữ lại cảm hứng của mình trong những năm đầu bị tù, vì nghĩ rằng cùng lắm 2-3 năm gì đó sẽ ra. Nhưng rồi dần dần mọi thứ thui chột theo sức khỏe và niềm hy vọng. Ngay lúc bệnh đã nặng, nhưng phát hiện tù nhân Đỗ Văn Phúc là em họ của ca sĩ Duy Khánh cũng bị tù chung trại, ông đã vui đến mức sáng tác lại. Cảm mến giọng hát của người này mà nhạc sĩ Nguyễn Văn Đông viết riêng một bài hát để tặng, có tựa đề là “Sài Gòn trong trái tim tôi”. Tác phẩm này, giờ chắc đã tuyệt bút, chỉ còn được nhắc lại với đôi ba câu với những ai từng nghe qua như “Sài Gòn tiếc nuối không thôi, Hà Nội héo hắt răng môi, cho nhớ thương vời vợi. Ôi, Sài gòn trong trái tim tôi…”

Năm 1985, khi khiêng ông về nhà, bà Nguyệt Thu nói rằng không nghĩ ông sống qua được năm đó. Sự tuyệt vọng tràn ngập đến mức khi nhận được hồ sơ ghi danh đi chương trình H.O ngay trong nhóm đầu, ông đã từ chối vì muốn được chết trên quê hương mình. Bà cũng thuận theo ý ông. Ấy vậy mà với sự chăm sóc nhẫn nại và yêu thương của người vợ hiền, nhạc sĩ Nguyễn Văn Đông đã chậm chạp sống lại một lần nữa, cho đến ngày buộc phải chia tay trần thế.

Khác với cuộc đưa tiễn người lính Chris Kyle, buổi chia tay nhạc sĩ Nguyễn Văn Đông không có nhiều người khóc. Chỉ có những cánh tay đưa lên, im lặng chào đưa tiễn ông. Động tác rất quen thuộc khiến những người xa lạ nhau như gần lại. Có điều gì đó dâng lên trong suy nghĩ, đầy xúc động. Quả là có những triều đại nguy nga lộng lẫy, nhưng mọi thứ đã không còn. Nhưng cũng có những chế độ đã mất nhưng con người và tinh thần quốc gia thì còn sống mãi.

Nhạc sĩ Tuấn Khanh
.S:",114731331886956,100,photo
33,2018-03-22 10:25:19.063976,2018-03-05 05:54:06+00:00,173,114731331886956_2148987855127950,865,6,"* Kẻ đã từng phạm tội làm giả giấy tờ, lại được phong làm phó giáo sư luật học nhờ chép sách của những người khác, và yên tâm công tác để dạy dỗ bao lớp người về luật pháp cùng lẽ công bình cho đến lúc bị phát hiện.

Nền giáo dục dung chứa được những thứ quả thật là kinh khủng.

Mọi luật lệ và luân lý đều phải thông qua đấu tranh lâu dài của đa phần và số đông để thiết lập, nhưng lại có thể sẽ bị phá vỡ trong một chốc lát bởi chỉ cần một kẻ có đủ vị thế.

Luật sư Lê Luân
.S:",114731331886956,11,link
